,content,title,posted_at,url
47,"En tant que Magistrat suprême, le Président Félix Tshisekedi a assisté ce mardi, au Palais du Peuple à Kinshasa, à l’audience solennelle et foraine de la rentrée judiciaire 2024-2025 du Conseil d’État. Cet événement revêt une importance particulière, ancrée dans l’article 24, alinéa 1er, de la loi organique régissant l’organisation et le fonctionnement des juridictions de l’Ordre administratif en République Démocratique du Congo. L’audience a débuté avec une allocution de Michel Shebele Makoba, bâtonnier national, qui a plaidé pour une plus grande utilisation de la médiation et de la conciliation dans l’exécution des arrêts rendus par le Conseil d’État. Il a souligné l’importance de ces mécanismes pour garantir une justice efficace et accessible à tous les citoyens. Le Procureur général près le Conseil d’État, Iluta Ikombe Yamama, a ensuite pris la parole, consacrant sa mercuriale à l’analyse prospective du rôle du Ministère public. Il a mis en avant la nécessité d’une justice administrative plus efficiente en RDC, en insistant sur le fait que le Ministère public doit jouer un rôle clé dans le renforcement de la confiance du public envers les institutions judiciaires. Enfin, la 1ère Présidente du Conseil d’État, Marthe Odio Nonde, a abordé les mécanismes de contrôle des actes des autorités administratives centrales. Son intervention a mis en lumière le rôle essentiel du Conseil d’État dans la surveillance et l’inspection des juridictions administratives, un pouvoir qui lui confère la responsabilité de veiller à la légalité des actes administratifs.    ","Rentrée judiciaire 2024-2025 : Félix Tshisekedi ouvre l’audience solennelle du Conseil d’État, axée sur la médiation et l’efficacité du ministère public",2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143941_rentree_judiciaire_2024_2025_felix_tshisekedi_ouvre_l_audience_solennelle_du_conseil_d_etat_axee_sur_la_mediation_et_l_efficacite_du_ministere_public.html
48,"L’Assemblée provinciale de la Tshopo a validé les mandats de 8 suppléants des élus provinciaux désormais ministres et sénateur, mardi 05 novembre 2024, à l’issue de l’approbation du rapport d’examen de leurs différents dossiers présenté par la commission Politique, administrative et juridique (PAJ). Il s’agit des députés : 1. Yuma Meli Freddy qui remplace Jean Bamanisa Saidi devenu sénateur ; 2. Loongo Lianga Serge qui remplace Ekongo Ndemba Roger devenu, ministre provincial de l'Intérieur, Sécurité, Décentralisation, Affaires coutumières, Justice, Garde des sceaux et Droits humains ; 3. Ngumbu Olipe Stavros qui remplace Tandia Akomboyo Senold devenu Ministre provincial du Plan, Budget, Économie, Commerce, Entrepreneuriat, Petites et moyennes entreprises et Porte-parole du gouvernement ; 4. Likaka Yaosrnge Grâce qui remplace Likaka Balombo Héritier devenu Ministre provincial des Infrastructures, Travaux publics et reconstruction ; 5. Mafia Bombala Cédric qui remplace Mogenya Baraka Ghislain devenu Ministre provincial de la Fonction publique, Travail et Prévoyance sociale, Transport et voies de communication ; 6. Mulumbilua Mwavita Espérance qui remplace Mesemo Wa Mesemo Molili Ya Ibwe Thomas devenu Ministre provincial des Mines, Énergie et Hydrocarbures, Relations avec l'Assemblée provinciale ; 7. Mbela Agangi Delphin qui remplace Mangaza Binti Masudi Nono devenu Ministre provincial de la Santé publique, Affaires sociales, Actions humanitaires, Genre, Famille et Enfants,; 8. Mobema Adulia qui remplace Masimango Simo Simo devenu Ministre provincial de l'Éducation nationale, Information, Communication, Culture et Arts, Jeunesse, Sports et Loisirs.",Tshopo : validation des mandats des suppléants des députés,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143949_tshopo_validation_des_mandats_des_suppleants_des_deputes.html
49,"Des combattants des Forces démocratiques alliées (ADF) ont mené une attaque dans la localité de Makidhi du groupement Boloma, en chefferie des Walendu-Bindi, territoire d'Irumu, en Ituri, ce mardi 5 novembre 2024. Des sources locales renseignent que ”Ces rebelles sont venus pendant que nous dormions et l'un et venu me prendre dans ma maison. On s’est battu, les autres sont venus le secourir et m'ont ligoté. Ils ont pris en otage des civils et ont pillé tous nos biens"", a témoigné un rescapé. Selon Bahati Mbafele, député provincial élu de la circonscription d'Irumu, 6 civils parmi lesquels un chef coutumier ont été tués par ces terroristes qui ont, sur leur passage, incendié plusieurs maisons. A en croire la même source, c'est un groupe armé au processus de paix avec le gouvernement congolais, la Force de résistance patriotique de l'Ituri (FRPI) qui a poursuivi l'ennemi dans cette région proche de la chefferie de Walese-Vonkutu non prise en charge par les FARDC. L'élu d'Irumu affirme que ce bilan est encore provisoire. L'attaque de cette localité est intervenue après la libération d'une centaine d'otages dans la nuit du 30 octobre 2024, après des bombardements lancés par les FARDC-UPDF dans la région de Mont-Hoyo.    ",Ituri : un chef coutumier parmi des civils tués à Walendu Bindi,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143950_ituri_un_chef_coutumier_parmi_des_civils_tues_a_walendu_bindi.html
50,"Le gouvernement provincial du Nord-Kivu a remis, lundi 4 novembre, un stock de vivres et de médicaments aux détenus de la prison centrale de Goma. Ce lot constitué de 200 sacs de farine de maïs, de 10 sacs de haricot, de 10 bidons d’huile, de 5 paquets de sel, et de 10 cartons de tomate concentrée a été remis par Prisca Luanda Kamala, conseillère principale du gouverneur militaire, qu’accompagnait le maire de Goma. La remise de ce lot constitue la réponse à la sonnette d’alarme tirée, en fin de semaine dernière, sur le manque de vivres et de médicaments, depuis 4 mois, pour les plus de 4 000 pensionnaires de la prison de Munzenze. « L’autorité provinciale, le général-major Peter Cirimwami Nkuba, prend l’engagement de répondre aux appels de détresse des détenus qui subissent des conditions de vie extrêmement difficiles », a expliqué Prisca Luanda Kamala. La disette dans la prison centrale de Munzenze dure depuis près de quatre mois. Cette période coïncide avec le désengagement de la quasi-totalité des partenaires humanitaires, qui prenaient en charge l’alimentation et les soins de santé de détenus. Depuis lors, chaque prisonnier devait vivre de la charité ou de la solidarité de ceux de leurs, qui reçoivent de la visite familiale. Pour sa part, le directeur de cette prison a reconnu que cette intervention du gouvernement provincial du Nord-Kivu constituait une réponse significative aux besoins urgents de son établissement. Il a ainsi rappelé qu’il faudrait songer à désengorger cette maison carcérale.    ",Goma: le gouvernement provincial remet un lot de vivres à la prison de Munzenze,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143946_goma_le_gouvernement_provincial_remet_un_lot_de_vivres_a_la_prison_de_munzenze.html
51,"L’attaquant rd-congolais Simon Banza connaît un début de saison tonitruant sous les couleurs de Trabzonspor. Arrivé en cours de préparation estivale, l’avant-centre s’est rapidement adapté à son nouvel environnement et s’impose comme l’un des hommes forts de l’effectif turc. En seulement 7 matchs de championnat (619 minutes), Banza a déjà inscrit 6 buts, dont 2 doublés, se positionnant ainsi comme le 3e meilleur buteur de la Super Lig. Le Léopard, comme on le surnomme en sélection nationale, est indiscutable et s’est naturellement imposé comme le tireur de penalty attitré de son équipe. Après une saison prometteuse à Braga, l’international congolais confirme tout son talent en Turquie. Sa rapidité, sa technique et son sens du but font de lui l’un des attaquants les plus redoutables du championnat. Cette première saison à Trabzonspor semble déjà s’inscrire comme une réussite pour Banza, qui s’est rapidement imposé comme un cadre de l’équipe et un chouchou du public.    ",Football : Banza illumine Trabzonspor de ses buts,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143953_football_banza_illumine_trabzonspor_de_ses_buts.html
52,"Ce mardi 5 novembre 2024, le président de la République Démocratique du Congo, Félix-Antoine Tshisekedi Tshilombo, a reçu Adama Dieng, l’envoyé spécial de l’Union africaine pour la prévention du génocide et des atrocités de masse, actuellement en mission en RDC. Cette rencontre s’inscrit dans le cadre de la première mission itinérante de M. Dieng dans le pays, visant à renforcer les efforts de prévention des conflits et de protection des populations civiles. Au terme de cette audience, Adama Dieng a félicité le président congolais pour l’élection récente de la RDC au Conseil des droits de l’homme des Nations Unies pour une durée de trois ans. Il a souligné l’importance de cette élection pour le pays, qualifiant la RDC de partenaire crucial dans la promotion des droits humains sur la scène internationale. “Je salue l’engagement du Président Tshisekedi pour cette élection historique, qui conforte la RDC dans son rôle de défenseur des droits de l’homme”, a déclaré le diplomate. En sa qualité d’envoyé spécial, M. Dieng a réaffirmé l’appui de l’Union africaine au gouvernement congolais pour positionner la RDC comme leader en matière de protection des civils dans des zones de conflit. Il a également souligné que la RDC, qui assumera prochainement la présidence du Conseil de paix et de sécurité de l’Union africaine en novembre, se trouve à un tournant décisif pour influencer positivement les efforts de paix sur le continent. “C’est une lourde responsabilité, une mission extrêmement exigeante, mais elle nécessite une détermination et un profond attachement au respect des droits humains”, a ajouté le diplomate sénégalais, insistant sur l’importance du leadership du Président Tshisekedi pour mener à bien cette mission.    ",RDC-UA : le Président Félix Tshisekedi et Adama Dieng renforcent la coopération pour la prévention des atrocités de masse et la promotion des droits humains,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143940_rdc_ua_le_president_felix_tshisekedi_et_adama_dieng_renforcent_la_cooperation_pour_la_prevention_des_atrocites_de_masse_et_la_promotion_des_droits_hum.html
53,"La candidature d'une femme non blanche au poste de présidente des États-Unis envoie un message fort : notre place est aussi dans les espaces de décision, et nos compétences sont essentielles pour une société plus juste et inclusive. Une opinion de Binta Liebmann Diallo, infirmière sociale, co-fondatrice de l'asbl le Dispensaire social et de l'asbl DentalFLUX Ce mardi 5 novembre 2024 marque un tournant historique : Kamala Harris pourrait être élue présidente des États-Unis. Pour beaucoup, cette possibilité dépasse une simple question de parti ou d'idéologie. Elle incarne l'émergence d'une transformation culturelle et sociale. En tant que femme noire en Belgique, cette élection résonne profondément en moi. Elle affirme que notre place ne se limite plus aux marges ou aux rôles subalternes forgés par des siècles de patriarcat et de colonialisme. Nous revendiquons le sommet, non pas comme quotas ou symboles, mais en tant que voix légitimes et actrices du changement. En Belgique, où les dynamiques de suprématie blanche imprègnent encore trop souvent nos institutions, cette élection est une lueur d'espoir. Elle s'adresse aux femmes comme moi, qui aspirent à une justice sociale authentique, à un État réellement démocratique et égalitaire. Les structures oppressives qui perpétuent les inégalités peuvent et doivent être démantelées. L'ascension d'une femme noire à l'une des positions les plus influentes de la planète montre que la légitimité ne s'évalue ni à la couleur de la peau, ni à l'origine ethnique, encore moins au genre. Pour les femmes noires en Belgique, souvent confinées à des emplois précaires, cette élection représente une source d'inspiration immense. Droit inaliénable Selon l'Institut pour l'Égalité des Femmes et des Hommes, les femmes d'origine africaine en Belgique subissent un taux de chômage double par rapport à la moyenne nationale, et elles sont quasi absentes des postes décisionnels. Elles représentent moins de 1 % des fonctions de direction dans les entreprises belges. Je vous invite à regarder autour de vous pour comprendre ce que vous lisez. La candidature d'une femme non blanche au poste de présidente des États-Unis envoie un message fort : notre place est aussi dans les espaces de décision, et nos compétences sont essentielles pour une société plus juste et inclusive. Cette élection transcende les frontières et cristallise une vision de l'égalité qui défie le capitalisme oppressif et les systèmes qui exploitent la division. Elle prouve que nous n'avons plus à accepter les plafonds de verre ni les murs de préjugés érigés par un système qui profite de notre marginalisation. Pour celles qui refusent les rôles subalternes imposés, c'est un puissant rappel de notre droit inaliénable à occuper des positions de pouvoir, non par faveur, mais par mérite et détermination. Dans une société marquée par un passé colonial non résolu, les femmes noires doivent constamment faire face à des dynamiques de supériorité implicites. L'ascension de Kamala Harris est un défi direct à ces héritages toxiques. Cependant, les contradictions subsistent. Aux États-Unis, malgré ce moment historique, les femmes noires continuent de gagner en moyenne 80 cents pour chaque dollar perçu par un homme blanc, et leur taux de mortalité maternelle reste trois fois supérieur à celui des femmes blanches. De même, en Belgique, les femmes issues de l'immigration africaine subissent des discriminations systémiques dans l'accès aux soins de santé, à l'emploi et au logement. Le rapport 2022 du Centre interfédéral pour l'égalité des chances met en lumière la surreprésentation des femmes noires parmi les populations les plus précarisées. Plus qu'un symbole Dans une société marquée par un passé colonial non résolu, les femmes noires doivent constamment faire face à des dynamiques de supériorité implicites. L'ascension de Kamala Harris est un défi direct à ces héritages toxiques. Elle rappelle que le leadership ne se limite pas à une élite prédéfinie, mais qu'il est accessible par la résilience et l'engagement collectif. Cependant, ce soutien à la présidence de Kamala Harris ne doit pas être inconditionnel. Si son élection marque un pas en avant, nous restons attentives aux politiques états-uniennes impérialistes et capitalistes qui maintiennent l'oppression. Le silence des États-Unis face à certaines injustices, comme le génocide actuel à Gaza (commis notamment avec des armes des États-Unis), ou son impact dans le dérèglement climatique qui touche de manière disproportionnée les femmes noires et les populations vulnérables, ne peuvent être ignorés. L'exemple de Kemi Badenoch au Royaume-Uni, qui malgré son origine défend des politiques antisociales et anti-immigration, illustre bien que la représentation des femmes noires peut aussi s'inscrire dans des politiques réactionnaires que je combats. L'élection de Kamala Harris serait bien plus qu'un symbole lointain. C'est un appel à l'action ici, en Belgique. Nous exigeons une véritable inclusion, où nos voix soient écoutées et nos contributions reconnues à leur juste valeur. Nous voulons une société libérée des vestiges de l'oppression et des chaînes de la colonisation. Cette présidence serait une victoire pour toutes celles et ceux qui croient en un monde où les différences sont des forces et non des obstacles. En tant que femme noire, je n'ai pas la prétention de parler au nom de toutes, mais cette victoire doit nous inspirer à revendiquer notre place avec nos compétences dans chaque espace politique. Nous avons franchi une étape essentielle vers l'égalité, et je suis déterminée à faire de ce changement une réalité tangible, ici et maintenant.","Pour les femmes noires en Belgique, Kamala Harris est une source d'inspiration immense",2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143956_pour_les_femmes_noires_en_belgique_kamala_harris_est_une_source_d_inspiration_immense.html
54,"Donald Trump a été élu mercredi 6 novembre 2024 47e président des États-Unis, un retour extraordinaire pour un ancien président qui avait refusé d'accepter sa défaite il y a quatre ans, déclenché une violente insurrection au Capitole, été condamné pour crime et survécu à deux tentatives d'assassinat. Grâce à sa victoire dans le Wisconsin, Donald Trump a franchi le cap des 270 voix de grands électeurs nécessaires pour accéder à la présidence. Cette victoire valide son approche de la politique ""à mains nues"". Il a attaqué sa rivale démocrate, Kamala Harris, dans des termes profondément personnels, souvent misogynes et racistes, tout en brossant un tableau apocalyptique d'un pays envahi par des migrants violents. Cette rhétorique grossière, associée à une image d'hypermasculinité, a trouvé un écho auprès d'électeurs en colère, en particulier les hommes, dans un pays profondément polarisé. En tant que président, il s'est engagé à mettre en œuvre un programme axé sur une refonte radicale du gouvernement fédéral et sur la poursuite de la vengeance contre les ennemis qu'il perçoit. S'adressant à ses partisans mercredi matin, M. Trump a affirmé qu'il avait remporté ""un mandat puissant et sans précédent"". Les résultats viennent couronner une saison électorale historiquement tumultueuse et compétitive, marquée par deux tentatives d'assassinat visant Donald Trump et par l'arrivée d'un nouveau candidat démocrate à peine un mois avant la convention du parti. Donald Trump héritera d'une série de défis lorsqu'il prendra ses fonctions le 20 janvier, notamment une polarisation politique accrue et des crises mondiales qui mettent à l'épreuve l'influence de l'Amérique à l'étranger.    ",Présidentielle aux USA : Donald Trump est élu,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143952_presidentielle_aux_usa_donald_trump_est_elu.html
55,"Benjamin Netanyahu a limogé mardi son ministre de la Défense, Yoav Gallant, justifiant sa décision par leurs divergences trop nombreuses sur la conduite des guerres dans lesquelles Israël est engagé. Le Premier ministre israélien a nommé à sa place l'actuel chef de la diplomatie, Israël Katz. Des milliers d'Israéliens se sont rassemblés à Tel-Aviv pour manifester contre le limogeage du ministre. Le Premier ministre israélien Benjamin Netanyahu a limogé, mardi 5 novembre, son ministre de la Défense Yoav Gallant, avec qui les relations étaient devenues tendues durant la guerre à Gaza, et a nommé à sa place l'actuel chef de la diplomatie, Israël Katz. Cette annonce surprise intervient dans l'attente du résultat de l'élection présidentielle aux États-Unis, le principal allié d'Israël. ""En pleine guerre, la confiance est plus que jamais requise entre le Premier ministre et son ministre de la Défense"" mais ""ces derniers mois, cette confiance s'est érodée"", a affirmé M. Netanyahu dans une lettre adressée à Yoav Gallant, alors qu'Israël bataille sur deux fronts, contre le Hamas à Gaza et le Hezbollah au Liban. Benjamin Netanyahu a ajouté avoir ""choisi de nommer le ministre Israël Katz"" pour remplacer Yoav Gallant, un général en retraite devenu l'une des principales figures du gouvernement. Les familles des otages israéliens enlevés le 7 octobre 2023 et retenus à Gaza ont exprimé mardi leur ""profonde inquiétude"" après le limogeage de Yoav Gallant, appelant son successeur à ""donner la priorité"" à un accord de libération de leurs proches. ""Le changement soudain"" à la tête de la Défense ""pourrait affecter le sort"" des 97 otages encore retenus, a indiqué dans un communiqué le Forum des familles, principale association des proches d'otages. ""Nous attendons du nouveau ministre Israël Katz qu'il travaille étroitement avec les médiateurs et la communauté internationale pour parvenir à la libération immédiate de tous les otages"", a ajouté le Forum. Des milliers d'Israéliens se sont rassemblés à Tel-Aviv mardi soir pour manifester contre le limogeage de Yoav Gallant, et pour demander à son successeur Israël Katz de donner la priorité à un accord sur le retour des otages encore détenus à Gaza. Les manifestants, munis de drapeaux israéliens et de tambours, ont bloqué la grande avenue de Tel-Aviv et allumé des feux sur les voies à l'annonce du limogeage de Yoav Gallant. Yoav Gallant s'était imposé en Israël comme une figure de proue de la guerre qu'Israël mène depuis septembre contre le Hezbollah au Liban voisin. Mais M. Gallant plaidait aussi pour une trêve avec le Hamas à Gaza en vue d'obtenir la libération des otages enlevés lors de l'attaque du Hamas le 7 octobre 2023 contre Israël, alors que l'objectif martelé par M. Netanyahu est un anéantissement du mouvement islamiste palestinien. Depuis une seule et unique trêve en novembre 2023, tous les efforts diplomatiques en vue d'un cessez-le- feu dans le territoire palestinien de Gaza se sont avérés infructueux. ""Mission de ma vie"" ""La sécurité d'Israël a été et restera la mission de ma vie"", a répondu M. Gallant sur X. Depuis le 7-Octobre, Israël est en guerre contre le mouvement islamiste palestinien à Gaza et depuis septembre également contre le Hezbollah au Liban. Il a en outre répondu à des tirs de missiles contre son territoire menés par l'Iran, qui soutient ces deux mouvements islamistes. M. Gallant avait réitéré ces dernières semaines son objectif de repousser les combattants du Hezbollah de la frontière nord d'Israël, afin de sécuriser la zone pour permettre aux déplacés de rentrer chez eux. Environ 60 000 personnes ont été déplacées à l'intérieur du pays en raison des échanges de tirs transfrontaliers quasi quotidiens depuis que le Hezbollah a ouvert un front contre Israël le 8 octobre 2023 en soutien au Hamas, avant que la situation ne dégénère en guerre ouverte. ""L'action militaire"" est ""le seul moyen de garantir le retour des communautés du nord d'Israël dans leurs foyers"", avait dit M. Gallant le 16 septembre à l'émissaire américain Amos Hochstein, en visite en Israël. Selon Calev Ben-Dor, ancien analyste au ministère israélien des Affaires étrangères, M. Gallant s'était imposé comme une figure ""responsable"", ""perçu comme se concentrant sur la victoire et sur l'intérêt national"", ""plutôt que sur de la politique de bas étage"". Un profil le rendant plus ""rassembleur"" que Benjamin Netanyahu, selon Michaël Horowitz, expert en géopolitique pour le cabinet de conseil en sécurité Le Beck, basé au Moyen-Orient. Même s'il a rejoint en 2019 le même parti, Likoud, que le Premier ministre, M. Gallant était entré en politique dans un parti de centre-droit (Koulanou), et les deux hommes ont souvent été en désaccord. M. Gallant avait commandé l'opération ""Plomb durci"" dans la bande de Gaza fin 2008, début 2009, fatale à 1 440 Palestiniens et 13 Israéliens.    ",Israël : Benjamin Netanyahu limoge le ministre de la Défense Yoav Gallant,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143942_israel_benjamin_netanyahu_limoge_le_ministre_de_la_defense_yoav_gallant.html
56,"La Guinée n’est pas épargnée par les forfaits dans ses rangs. Le Syli ne pourra pas compter sur l’ensemble de ses cadres pour affronter les Léopards de la RD Congo à Ebimpé en Côte d’Ivoire, le 16 novembre 2024. La faute à la blessure d’un défenseur Julian Janvier. Le joueur de Kayserispor en Turquie a contracté une blessure au pied gauche. La Fédération Guinéenne de Football évoque une période d’indisponibilité de 4 à 6 semaines. Mais, un remplaçant est déjà trouvé. « Le sélectionneur Michel Dussuyer a fait appel à Mohamed Soumah, joueur de KAA Gent/Belgique », a fait savoir la Fédération. Deuxième du Groupe H avec 6 points, la Guinée est la prochaine adversaire des Léopards, leader avec 12 unités en 4 journées. Les deux nations ont rendez-vous, le 16 novembre 2024 à 19h00 GMT, au stade Alhassane Ouattara d’Ebimpe pour le compte de la 5ᵉ journée des Éliminatoires Coupe d’Afrique des Nations 2025.",CAN 2025 (Q) : la poisse pour la Guinée avant de croiser les Léopards,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143967_can_2025_q_la_poisse_pour_la_guinee_avant_de_croiser_les_leopards.html
57,"Le dépouillement se poursuit à travers les États-Unis. Donald Trump, qui vient de s'adjuger un troisième État-clé, la Pennsylvanie, après la Caroline du Nord et la Géorgie, a déjà pourtant revendiqué la victoire. Les résultats des quatre autres ""Swing States"" se font encore attendre. Quant au Sénat, il repasse aux mains des républicains. C'est le grand jour ! Les 244 millions d'électeurs américains sont appelés aux urnes, mardi 5 novembre, pour choisir le président ou présidente pour les quatre prochaines années : qui du républicain Donald Trump ou de la démocrate Kamala Harris l'emportera ? À noter que près de 80 millions d'Américains, dont Kamala Harris, ont déjà voté de façon anticipée, soit un tiers du corps électoral. Cette élection présidentielle américaine oppose deux figures aux parcours et visions radicalement différents. D'un côté, Kamala Harris, actuelle vice-présidente démocrate, qui a succédé à Joe Biden en juillet dernier dans le rôle de candidat démocrate. À 60 ans, elle pourrait devenir la première femme à occuper la présidence de la première puissance mondiale. De l'autre côté, Donald Trump, 78 ans, ancien président républicain, effectue un retour politique impressionnant. Après avoir quitté la Maison Blanche en 2021 dans des circonstances tumultueuses, survécu à deux tentatives de destitution et une condamnation judiciaire. Il a également échappé à deux tentatives d'assassinat lors de la campagne. Chacun des deux rivaux se dit confiant dans sa victoire. Mais, en réalité, la compétition est si serrée que quelques dizaines de milliers de voix pourraient décider de l'issue du scrutin. Ces suffrages sont à arracher dans sept États-pivots bien identifiés, que les deux prétendants à la Maison Blanche sillonnent sans relâche depuis des mois, y dépensant des centaines de millions de dollars. De ces sept États, celui qui offre le plus de grands électeurs est la Pennsylvanie. Les États-Unis, pays fédéral, ont en effet un système de suffrage universel indirect, couronnant le candidat parvenu à rassembler une majorité des 538 grands électeurs, soit au moins 270.    ",Etats-Unis : le candidat républicain Donald Trump revendique la victoire à la présidentielle,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143948_etats_unis_le_candidat_republicain_donald_trump_revendique_la_victoire_a_la_presidentielle.html
58,"La Chine a félicité Donald Trump pour sa victoire à la présidentielle mercredi 6 novembre. Si Pékin ne commente pas les élections dans d'autres pays, elle s'oppose en revanche à ce que la Chine soit désignée comme adversaire dans les thèmes de campagne. La victoire de Donald Trump pourrait signifier une augmentation des droits de douane sur les produits chinois et une aggravation des tensions économiques. Par exemple, Donald Trump a proposé d'imposer des droits de douane de plus de 60 % sur les importations chinoises, ce qui pourrait avoir un impact significatif sur l'économie du pays. Les analystes s'attendent à ce qu'un plan de relance majeur, qui devrait être dévoilé à l’issue de la réunion du Parlement qui se déroule à Pékin cette semaine, soit plus important que prévu. D’autres estiment par ailleurs que la politique étrangère isolationniste de Trump pourrait permettre à Pékin d'étendre son influence dans le monde. Vers une rivalité continue sur les questions de commerce et de sécurité Les responsables chinois ont auparavant exprimé leur inquiétude quant à l'imprévisibilité des politiques américaines sous une nouvelle administration Trump. Ils se préparent à une rivalité continue, en se concentrant sur les questions de commerce et de sécurité. La Chine s'attend également à ce que Trump accélère le découplage des technologies et des chaînes d'approvisionnement, ce qui pourrait menacer la croissance économique de la Chine et avoir un impact indirect sur sa stabilité sociale et politique. En réponse, la Chine devrait intensifier ses efforts en vue d'une plus grande autosuffisance technologique et économique, tout en ressentant une pression accrue pour renforcer ses liens économiques avec des pays tels que la Russie. Pour le sinologue Emmanuel Véron, enseignant-chercheur associé à l'Inalco, il n'y a pas de changement radical à venir dans la politique économique des États-Unis vis-à-vis de la Chine. « Je crois que le sujet de la guerre économique n'a jamais complètement disparu et que depuis le premier mandat de Donald Trump et la mise en place de taxes et de sanctions sur un certain nombre de produits en provenance de Chine et dans la balance et les échanges commerciaux sino-américains, on a une continuité de ces sujets-là », explique-t-il. Dans la continuité, l'administration Trump visera à monter en puissance les taxes et le sujet des technologies chinoises pour progressivement sortir de ces liens d'interdépendance.  ",Victoire de Donald Trump: Pékin dans l'attente de la future politique américaine vis-à-vis de la Chine,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143968_victoire_de_donald_trump_pekin_dans_l_attente_de_la_future_politique_americaine_vis_a_vis_de_la_chine.html
59,"Le Vice-président de la Société Civile de Bagira, Prince Centwali, a été victime d’une violente agression perpétrée par des individus inconnus dans la commune de Bagira, à Bukavu, chef-lieu du Sud-Kivu. L’incident s’est déroulé aux alentours de 21 heures 30, à quelques mètres de son domicile. Alain Chindano, Président du Bureau urbain de la Société Civile de Bukavu, a rapporté ces faits à La Prunelle RDC ce lundi 4 novembre 2024. Il a révélé que la victime avait déjà reçu des menaces de mort deux jours avant l’agression. « La sécurité de Prince Centwali et celle des acteurs sociaux en général sont en péril. Nous constatons une insécurité croissante. Un groupe de malfaiteurs continue de braquer, violer et blesser des citoyens paisibles. Aujourd’hui, c’était le tour de Prince Centwali, qui a été tabassé jusqu’à perdre des dents. Cela fait un moment qu’il reçoit des messages l’avertissant qu’une personne a été envoyée pour le tuer. Deux jours après, alors qu’il se rendait chez une famille en deuil, il a été agressé devant sa porte. Nous sommes profondément inquiets pour sa sécurité et celle de la société civile dans son ensemble », a déclaré Alain Chindano. Il a également souligné que la prolifération de bars à boissons alcoolisées et de maisons de tolérance dans la région contribue à créer un climat d’insécurité, ces établissements étant souvent fréquentés par des bandits. « Nous demandons aux autorités de fermer ces établissements et de mener des enquêtes pour démanteler ces réseaux criminels », a-t-il insisté. Murhula Machumbiko, Président de la Société Civile d’Ibanda, a appelé à l’unité et à la vigilance parmi les acteurs sociaux, particulièrement en cette période de campagne pour le changement de la Constitution, tout en exprimant sa solidarité envers Prince Centwali. Enfin, le Président du Bureau urbain de la Société Civile de Bukavu a demandé aux autorités compétentes d’assurer la sécurité des citoyens et de leurs biens. Il a également exhorté les habitants de Bagira à rester vigilants et à collaborer avec les forces de sécurité pour identifier ces malfaiteurs qui sèment la terreur dans la commune. Actuellement, Prince Centwali est dans un état grave et reçoit des soins appropriés dans une structure de santé de la ville de Bukavu.  ","Bagira : le Vice-Président de la Société Civile, Prince Centwali, violemment agressé",2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143961_bagira_le_vice_president_de_la_societe_civile_prince_centwali_violemment_agresse.html
60,"  La fondation Jean Tshisekedi Kabasele, dirigée par le sénateur qui porte le même nom, a inauguré, mardi 29 octobre dernier, 3 forages d’eau construits dans le groupement Bena Mande dans la commune de Katoka en pleine ville de Kananga, chef-lieu de la province du Kasaï Central.  D'après Louis Mutebua, coordonnateur provincial de cette structure et représentant du sénateur Jean Tshisekedi lors de cette cérémonie, ces 3 forages sont construits pour pallier les difficultés que traversent les populations de cette contrée.  Les bénéficiaires, pour leur part, ont eu des mots justes pour saluer cet acte.   A une autre bénéficiaire, mère de son état, d’ajouter : “ nous avons beaucoup souffert ici pour avoir de l'eau potable et, parfois, nous effectuons de longues distances pour se la procurer. Mais aujourd'hui, nous sommes très fiers de lui pour ce geste”.  Un des notables des villages bénéficiaires s’est aussi exprimé : “Nous avions beaucoup de difficultés pour boire ou encore se laver. Nous dépensions beaucoup pour avoir de l'eau. Mais aujourd'hui, nous l'avions à domicile”, a-t-il déclaré, tout en appelant la population à soutenir le donateur.  Signalons que la cérémonie officielle de l'inauguration de ces 3 forages a été organisée  par le chef Tshitebua Mande dans sa cour royale en présence des notables de Bena Mande.",Kananga : une fondation dote les populations de Bena-Mandé des forages d’eau pour pallier la pénurie d’eau potable | Actualite.cd,2024-11-06 15:00:00,https://actualite.cd/2024/11/06/kananga-une-fondation-dote-les-populations-de-bena-mande-des-forages-deau-pour-pallier
